338,だんぼーる,だんぼーる,だんぼ,ひもでじゅうもんじにたばねる
339,ちゃいるどしーと,きんぞく,きんぞく,
340,ちゃこし,きんぞく,きんぞく,
341,ちゃたく（もくせい）,もやせるごみ,かねん,
342,ちゃたく（とうじきせい）,もやせないごみ,ふねん,
343,ちゃたく（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
344,ちゃわん（とうじきせい）,もやせないごみ,ふねん,
345,ちゃわん（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
346,ちゅうしゃはり・ちゅうしゃき（ざいたくいりょうよう）,しではしゅうしゅうしません,しゅうしゅうしない,じゅしんしているいりょうきかんにかえしてしょぶん
347,ちょうみりょうのようき（がらすせい）,びん,びん,なかみをつかいきる
348,ちょうみりょうのようき（ぺっとぼとる）,ぺっとぼとる,ぺっと,なかみをつかいきる
349,ちょうみりょうのようき（ぷらすちっくせい）,ようきほうそうぷらすちっく,ようぷら,なかみをつかいきる。よごれがとりきれないばあいはもやせるごみ
350,ちらし（こうこくるい）,しんぶん,しんぶん,しんぶんしといっしょにひもでじゅうもんじにたばねる
351,ちりとり（きんぞくせい）,きんぞく,きんぞく,
352,ちりとり（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
353,ちりがみ,もやせるごみ,かねん,
354,つかいすてかいろ,もやせるごみ,かねん,
355,つかいすてらいたー,もやせるごみ,かねん,まとめてべつのとうめい・はんとうめいぶくろにいれる
356,つくえ・てーぶる（もくせい）,もやせるごみ,かねん,1mいないにこわして、がらす・きんぞくぶぶんははずしてください
357,つくえ・てーぶる（きんぞくせい）,きんぞく,きんぞく,
358,つけものたる（もくせい）,もやせるごみ,かねん,
359,つけものたる（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
360,つりいと,そのたぷらすちっく,たぷら,
361,つりざお（たけせい）,もやせるごみ,かねん,
362,つりざお（かーぼんせい）,もやせないごみ,ふねん,
363,つりざお（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
364,てぃーしゃつ,いるい・ぬのるい,ぬのるい,
365,てーぶるくろす（ぬのせい）,いるい・ぬのるい,ぬのるい,
366,てーぶるくろす（びにーるせい）,そのたぷらすちっく,たぷら,
367,てぃしゅぺーぱー,もやせるごみ,かねん,
368,てぃしゅぺーぱーのはこ（かみせい）,ざっし,ざっし,とりくちのびにーるはとりのぞき、ざっしといっしょにひもでじゅうもんじにたばねる
369,てぃしゅぺーぱーのふくろ（びにーるせい）,ようきほうそうぷらすちっく,ようぷら,
370,てれび,かでんりさいくるほうたいしょうひんもく,かでん,1.りさいくるするかでんせいひんをこうにゅうしたみせか、かいかえをしようとするみせに、りさいくるりょうきんとしゅうしゅううんぱんりょうきんをしはらい、いらいする。2.しのきょかするしゅうしゅううんぱんぎょうしゃに、りさいくるりょうきんとしゅうしゅううんぱんりょうきんをしはらい、いらいする。3.ゆうびんきょくで「かでんりさいくるけん」をこうにゅうし、してい引取ばしょにもちこむ。してい引取ばしょ：(かぶ)たやま 234-8666 つしたかぢゃやこもりうえのまちみなみはまかわ1143 ※えいぎょうび、じかんとうはちょくせつおといあわせください。
371,てれほんかーど,そのたぷらすちっく,たぷら,
372,でんきかーぺっと・でんきもうふ,もやせないごみ,ふねん,
373,でんきかみそり,きんぞく,きんぞく,えこすてーしょんもちこみでしげんごみとなります
374,でんきべんざ,きんぞく,きんぞく,
375,でんきゅう（はくねつでんきゅう・ＬＥＤでんきゅう）,もやせないごみ,ふねん,
376,でんしれんじ,きんぞく,きんぞく,
377,でんたく,きんぞく,きんぞく,でんちはとりのぞく
378,てんてきぱっく・ちゅーぶるい（ざいたくいりょうよう）,もやせるごみ,かねん,とうめいまたははんとうめいのふくろのくちをきつくむすんで、みっぷう、ふくろに「い」または「い」とひょうじしてください。
379,てんと（ぬのせい）,もやせるごみ,かねん,
380,てんと（びにーるせい）,もやせないごみ,ふねん,
381,でんわき,きんぞく,きんぞく,えこすてーしょんもちこみでしげんごみとなります
382,とーすたー,きんぞく,きんぞく,
383,とうせきぱっく・ちゅーぶるい（ざいたくいりょうよう）,もやせるごみ,かねん,とうめいまたははんとうめいのふくろのくちをきつくむすんで、みっぷう、ふくろに「い」または「い」とひょうじしてください。
384,とうゆぽんぷ（しゅどう）,そのたぷらすちっく,たぷら,
385,とうゆぽんぷ（でんどう）,きんぞく,きんぞく,でんちはとりのぞく。えこすてーしょんもちこみでしげんごみとなります。
386,とけい,きんぞく,きんぞく,でんちはとりのぞく
387,とだな（もくせい）,もやせるごみ,かねん,がらすぶぶんは「ふねん」にだす　1mいないにこわして、がらす・きんぞくぶぶんははずしてください。
388,とたん（きんぞくせい）,きんぞく,きんぞく,
389,とたん（ぷらすちっくせい）,もやせないごみ,ふねん,
390,どなべ,もやせないごみ,ふねん,
391,どらいやー,きんぞく,きんぞく,えこすてーしょんもちこみでしげんごみとなります
392,とらんぷ（かみせい）,もやせるごみ,かねん,
393,とらんぷ（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
394,とれー・ぼん（もくせい）,もやせるごみ,かねん,
395,とれー・ぼん（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
396,ないふ,きんぞく,きんぞく,はぶぶんをかみとうでつつむ
397,ながぐつ（ごむせい）,もやせるごみ,かねん,
398,なべ,きんぞく,きんぞく,
399,せいごみ,もやせるごみ,かねん,すいぶんをきる
400,なわとび（ぬのせい）,もやせるごみ,かねん,
401,なわとび（びにーるせい）,そのたぷらすちっく,たぷら,
402,にづくりひも（かみ・ぬのせい）,もやせるごみ,かねん,
403,にづくりひも（びにーるせい）,そのたぷらすちっく,たぷら,
404,にんぎょうけーす（もくせい）,もやせるごみ,かねん,
405,にんぎょうけーす（がらすせい）,もやせないごみ,ふねん,
406,にんぎょうけーす（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
407,ぬいぐるみ,もやせるごみ,かねん,
408,ねくたい,いるい・ぬのるい,ぬのるい,
409,ねじるい,きんぞく,きんぞく,あきかんとうのちいさなきんぞくようきにいれてだす
410,ねっと（くだもののようき）,ようきほうそうぷらすちっく,ようぷら,
411,ねんちゃくてーぷ（かみ・ぬのせい）,もやせるごみ,かねん,
412,ねんちゃくてーぷ（びにーるせい）,そのたぷらすちっく,たぷら,
413,ねんど,もやせないごみ,ふねん,
414,のーと,ざっし,ざっし,
415,のこぎり,きんぞく,きんぞく,
416,のりのふくろ（びにーるせい）,ようきほうそうぷらすちっく,ようぷら,なかみをつかいきる
417,のりのようき（きんぞくせい）,きんぞく,きんぞく,なかみをつかいきる
418,のりのようき（がらすせい）,びん,びん,なかみをつかいきる
419,のりのようき（ぷらすちっくせい）,ようきほうそうぷらすちっく,ようぷら,なかみをつかいきる
420,はーもにか,きんぞく,きんぞく,
421,ばいく,しではしゅうしゅうしません,しゅうしゅうしない,はいきおーとばい（げんどうきづけじてんしゃをふくむ）のしょりにあたり、しげんのゆうこうかつようをもくてきにおーとばいのこくないめーかーよんしゃとゆにゅうじぎょうしゃいちにしゃによるりさいくるがおこなわれています。おーとばいをはいきされるほうは、「にりんしゃりさいくるこーるせんたー」までおといあわせください。にりんしゃりさいくるこーるせんたー 050-3000-0727。
422,ぱいぷ（きんぞくせい）,きんぞく,きんぞく,
423,ぱいぷ（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
424,はえたたき,そのたぷらすちっく,たぷら,
425,はかり,きんぞく,きんぞく,
426,ばけつ（きんぞくせい）,きんぞく,きんぞく,
427,ばけつ（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
428,はさみ,きんぞく,きんぞく,はぶぶんをかみとうでつつむ
429,はし（たけ・もくせい）,もやせるごみ,かねん,
430,はし（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
431,はしご・きゃたつ（もくせい）,もやせるごみ,かねん,いちmいないにこわす
432,はしご・きゃたつ（きんぞくせい）,きんぞく,きんぞく,
433,ぱそこん・ぱそこんのでぃすぷれい,しではしゅうしゅうしません,しゅうしゅうしない,「しげんゆうこうりようそくしんほう」により、めーかーとうがかいしゅうしりさいくるします。ｈｔｔｐ：／／ｗｗｗ．ｐｃさんあーる．ｊｐ／
434,はち（とうじきせい）,もやせないごみ,ふねん,
435,はち（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
436,ばってりー,しではしゅうしゅうしません,しゅうしゅうしない,はんばいてんまたはせんもんのしょりぎょうしゃにしょりをいらいしてください。
437,ばっと（もくせい）,もやせるごみ,かねん,
438,ばっと（きんぞくせい）,きんぞく,きんぞく,
439,ばっと（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
440,はっぽうすちろーる,ようきほうそうぷらすちっく,ようぷら,
441,はなび,もやせるごみ,かねん,すいでしめらせる
442,はぶらし（でんどうしき）,きんぞく,きんぞく,でんちはとりのぞく
443,はぶらし（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
444,はみがきこちゅーぶ（ぷらすちっくせい）,ようきほうそうぷらすちっく,ようぷら,なかみをつかいきる
445,はみがきこちゅーぶ（きんぞくせい）,きんぞく,きんぞく,なかみをつかいきる
446,はりるい,きんぞく,きんぞく,あきかんとうのちいさなきんぞくようきにいれてだす
447,はんがー（きんぞくせい）,きんぞく,きんぞく,
448,はんがー（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
449,ぱんてぃーすとっきんぐ,もやせるごみ,かねん,
450,はんどばっぐ（ひかくせい）,もやせるごみ,かねん,
451,ぱんふれっと（かみせい）,ざっし,ざっし,ひもでじゅうもんじにたばねる
452,ぱんふれっと（びにーるこーとかこうしせい）,もやせるごみ,かねん,りさいくるがこんなんなため
453,びーだま,もやせないごみ,ふねん,
454,びーるびん,びん,びん,なるべくはんばいてんにもどす
455,ぴあにか（けんばんはーもにか）,きんぞく,きんぞく,けーす、ちゅーぶは「たぷら」でだす
456,ぴあの,しではしゅうしゅうしません,しゅうしゅうしない,はんばいてんまたはせんもんのしょりぎょうしゃにしょりをいらいしてください。
457,ひげそり,きんぞく,きんぞく,でんちはとりのぞく
458,びでおかめら,きんぞく,きんぞく,
459,びでおでっき,きんぞく,きんぞく,えこすてーしょんもちこみでしげんごみとなります
460,びでおてーぷ・けーす,そのたぷらすちっく,たぷら,
461,びにーるしーと,そのたぷらすちっく,たぷら,
462,びにーるくろす,そのたぷらすちっく,たぷら,
463,びにーるふろしき,そのたぷらすちっく,たぷら,
464,ひばち（とうじきせい）,もやせないごみ,ふねん,
465,ひばさみ,きんぞく,きんぞく,
466,びん（いんしょくよう）,びん,びん,なかみをつかいきる
467,びん（のうやく・けしょうひんよう）,もやせないごみ,ふねん,なかみをつかいきる
468,びんせん,ざっし,ざっし,ざっしといっしょにひもでじゅうもんじにたばねる
469,ふぁっくす,きんぞく,きんぞく,
470,ふぁんひーたー,きんぞく,きんぞく,ねんりょう・でんちはとりのぞく
471,ふぃるむ（ねが）,そのたぷらすちっく,たぷら,
472,ふうとう,もやせるごみ,かねん,
473,ふうりん（きんぞくせい）,きんぞく,きんぞく,
474,ふうりん（とうじき・がらすせい）,もやせないごみ,ふねん,
475,ふぉーく（きんぞくせい）,きんぞく,きんぞく,
476,ふぉーく（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
477,ひつ（たけ・もくせい）,もやせるごみ,かねん,
478,ひつ（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
479,ふでばこ（きんぞくせい）,きんぞく,きんぞく,
480,ふでばこ（たけ・もくせい）,もやせるごみ,かねん,
481,ふでばこ（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
482,ふとん,もやせるごみ,かねん,ひもでしばり、とうめい・はんとうめいのふくろにいれる。
483,ふとんかんそうき,きんぞく,きんぞく,
484,ふとんはたき（たけせい）,もやせるごみ,かねん,
485,ふとんはたき（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
486,ふらいぱん,きんぞく,きんぞく,
487,ぶらいんど（きんぞくせい）,きんぞく,きんぞく,
488,ぶらいんど（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
489,ぷらもでる,そのたぷらすちっく,たぷら,もーたーは「きんぞく」にだす
490,ぷらんたー（とうじきせい）,もやせないごみ,ふねん,
491,ぷらんたー（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
492,ぷりんのふた（あるみせい）,もやせるごみ,かねん,
493,ぷりんのふた（ぷらすちっくせい）,ようきほうそうぷらすちっく,ようぷら,
494,ぷりんのようき（かみせい）,もやせるごみ,かねん,なかみをつかいきる
495,ぷりんのようき（がらすせい）,びん,びん,なかみをつかいきる
496,ぷりんのようき（ぷらすちっくせい）,ようきほうそうぷらすちっく,ようぷら,なかみをつかいきる
497,ぷりんたー,きんぞく,きんぞく,
498,ふろっぴーでぃすく,きんぞく,きんぞく,
499,ふろのおけ・いす・ふた（もくせい）,もやせるごみ,かねん,
500,ふろのおけ・いす・ふた（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
501,ふろまっと,そのたぷらすちっく,たぷら,
502,ぺーぱーないふ（きんぞくせい）,きんぞく,きんぞく,
503,ぺーぱーないふ（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
504,へあーぶらし,そのたぷらすちっく,たぷら,
505,ぺっとぼとる,ぺっとぼとる,ぺっと,PETまーくのみたいしょう（なかみをつかいきる）
506,ぺっとぼとるのふた・らべる,ようきほうそうぷらすちっく,ようぷら,
507,ぺっとようのといれすな,もやせるごみ,かねん,
508,べびーらっく,きんぞく,きんぞく,
509,べびーかー,きんぞく,きんぞく,
510,へるすめーたー（たいじゅうけい）,きんぞく,きんぞく,でんちはとりのぞく
511,べると（ぬのせい）,もやせるごみ,かねん,ばっくるぶぶんは「きんぞく」にだす
512,べると（ひかくせい）,もやせるごみ,かねん,ばっくるぶぶんは「きんぞく」にだす
513,べると（びにーるせい）,そのたぷらすちっく,たぷら,ばっくるぶぶんは「きんぞく」にだす
514,へるめっと,そのたぷらすちっく,たぷら,
515,ぺんち,きんぞく,きんぞく,
516,べんとうばこ（かみせい）,もやせるごみ,かねん,りさいくるがこんなんなため
517,べんとうばこ（きんぞくせい）,きんぞく,きんぞく,
518,べんとうばこ（ぷらすちっくせい）,ようきほうそうぷらすちっく,ようぷら,なかみをつかいきる。よごれがとりきれないばあいはもやせるごみ
519,ほーす（ごむせい）,もやせるごみ,かねん,
520,ほーす（びにーるせい）,そのたぷらすちっく,たぷら,
521,ぼーるぺん,そのたぷらすちっく,たぷら,
522,ほーろーなべ,きんぞく,きんぞく,
523,ほうき（たけせい）,もやせるごみ,かねん,
524,ほうき（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
525,ほうそうし（かみせい）,ざっし,ざっし,ざっしといっしょにひもでじゅうもんじにたばねる
526,ほうそうし（ゆしせい）,もやせるごみ,かねん,りさいくるがこんなんなため
527,ほうそうし（びにーるこーとかこうしせい）,もやせるごみ,かねん,りさいくるがこんなんなため
528,ほうちょう（きんぞくせい）,きんぞく,きんぞく,はぶぶんをかみとうでつつむ
529,ほうちょう（せらみっくせい）,もやせないごみ,ふねん,はぶぶんをかみとうでつつむ
530,ぼうる（だいどころようひん）（きんぞくせい）,きんぞく,きんぞく,
531,ぼうる（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
532,ほこうき,きんぞく,きんぞく,
533,ぽっと,きんぞく,きんぞく,
534,ほっとかーぺっと,もやせないごみ,ふねん,
535,ほっとぷれーと,きんぞく,きんぞく,
536,ほにゅうびん（がらすせい）,もやせないごみ,ふねん,
537,ほにゅうびん（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
538,ぽりたんく,そのたぷらすちっく,たぷら,
539,ほれいざい,もやせるごみ,かねん,
540,ほん,ざっし,ざっし,ひもでじゅうもんじにたばねる
541,ほんだな・ほんたて（もくせい）,もやせるごみ,かねん,
542,ほんだな・ほんたて（きんぞくせい）,きんぞく,きんぞく,
543,ほんだな・ほんたて（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
544,まうす（ぱそこんよう）,きんぞく,きんぞく,でんちはとりのぞく
545,まくら（なかみがそばから・すぽんじせい）,もやせるごみ,かねん,
546,まくら（なかみがぷらすちっくせい）,そのたぷらすちっく,たぷら,
547,まごのて（たけ・もくせい）,もやせるごみ,かねん,
548,まごのて（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
549,まじっくぺん,もやせないごみ,ふねん,
550,ます（もくせい）,もやせるごみ,かねん,
551,ます（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
552,まっさーじちぇあ,きんぞく,きんぞく,
553,まっち,もやせるごみ,かねん,すいでしめらせる
554,まっとれす（きんぞくすぷりんぐいり）,きんぞく,きんぞく,
555,まっとれす（きんぞくすぷりんぐなし）,もやせるごみ,かねん,いちめーとるいないにきる
556,まないた（もくせい）,もやせるごみ,かねん,
557,まないた（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
558,まよねーずのようき・ふた（ぷらすちっくせい）,ようきほうそうぷらすちっく,ようぷら,なかみをつかいきる。よごれがとりきれないばあいはもやせるごみ
559,みきさーほんたい,きんぞく,きんぞく,
560,みきさーじょうぶ（がらすせい）,もやせないごみ,ふねん,
561,みきさーじょうぶ（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
562,みしん,きんぞく,きんぞく,
563,みずまくら（ごむせい）,もやせるごみ,かねん,すいはぬく
564,みにこんぽ,きんぞく,きんぞく,
565,みにでぃすく（えむでぃー）,そのたぷらすちっく,たぷら,
566,みみかき（たけ・もくせい）,もやせるごみ,かねん,
567,みみかき（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
568,ちゅうかご（きんぞくせい）,きんぞく,きんぞく,
569,ちゅうかご（たけ・もくせい）,もやせるごみ,かねん,
570,ちゅうかご（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
571,むしき（きんぞくせい）,きんぞく,きんぞく,
572,むしき（たけ・もくせい）,もやせるごみ,かねん,
573,むしめがね,もやせないごみ,ふねん,
574,めがね・さんぐらす（きんぞくせい）,きんぞく,きんぞく,
575,めがね・さんぐらす（せるろいどせい）,もやせないごみ,ふねん,
576,めがほん（かみせい）,もやせるごみ,かねん,
577,めがほん（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
578,めじゃー・まきじゃく（きんぞくせい）,きんぞく,きんぞく,
579,めじゃー・まきじゃく（びにーるせい）,そのたぷらすちっく,たぷら,
580,もうふ,いるい・ぬのるい,ぬのるい,
581,もちつきき,きんぞく,きんぞく,
582,ものほしさお（たけせい）,もやせるごみ,かねん,いちめーとるいないにきる
583,ものほしさお（きんぞくせい）,きんぞく,きんぞく,
584,ものほしだいのしちゅう（きんぞくせい）,きんぞく,きんぞく,だいざとぶんかつできないばあいはふねん
585,ものほしだいのだいざ,もやせないごみ,ふねん,
586,やかん,きんぞく,きんぞく,
587,やくひん（のみやく）のびん,びん,びん,なかみをつかいきる
588,やくひん（のみやくいがい）のびん,もやせないごみ,ふねん,なかみをつかいきる
589,ゆかた・おびひも,いるい・ぬのるい,ぬのるい,
590,ゆたんぽ（きんぞくせい）,きんぞく,きんぞく,
591,ゆたんぽ（とうじきせい）,もやせないごみ,ふねん,
592,ゆたんぽ（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
593,ゆのみぢゃわん,もやせないごみ,ふねん,
594,ゆわかしき,きんぞく,きんぞく,でんちはとりのぞく
595,よーぐるとのふた（あるみせい）,もやせるごみ,かねん,
596,よーぐるとのふた（ぷらすちっくせい）,ようきほうそうぷらすちっく,ようぷら,
597,よーぐるとのようき（かみせい）,もやせるごみ,かねん,なかみをつかいきる
598,よーぐるとのようき（がらすせい）,びん,びん,なかみをつかいきる
599,よーぐるとのようき（ぷらすちっくせい）,ようきほうそうぷらすちっく,ようぷら,なかみをつかいきる。よごれがとりきれないばあいはもやせるごみ
600,よくそう,もやせないごみ,ふねん,
601,らいたー,もやせないごみ,ふねん,まとめてべつのとうめい・はんとうめいぶくろにいれる
602,らけっと（てにす）,もやせないごみ,ふねん,
603,らけっと（ばどみんとん）,もやせないごみ,ふねん,
604,らけっと（たっきゅう）,もやせるごみ,かねん,
605,らじお・らじかせ,きんぞく,きんぞく,でんちはとりのぞく。えこすてーしょんもちこみでしげんごみとなります。
606,らっぷ（しょくひんよう）,ようきほうそうぷらすちっく,ようぷら,よごれがとりきれないばあいはもやせるごみ
607,らっぷ（しょくひんよう）のしん（かみせい）,もやせるごみ,かねん,
608,らっぷ（しょくひんよう）のそとばこ（かみせい）,ざっし,ざっし,かったーぶぶんは「きんぞく」にだし、ざっしといっしょにひもでじゅうもんじにたばねる
609,らんどせる（ひかく・ごうせいひかくせい）,もやせるごみ,かねん,
610,りこーだー・たてふえ（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
611,りもこん,きんぞく,きんぞく,でんちはとりのぞく
612,りやかー,きんぞく,きんぞく,
613,りゅっくさっく（ぬのせい）,もやせるごみ,かねん,
614,りゅっくさっく（ひかくせい）,もやせるごみ,かねん,
615,りゅっくさっく（びにーるせい）,そのたぷらすちっく,たぷら,
616,りんすのようき（ぷらすちっくせい）,ようきほうそうぷらすちっく,ようぷら,なかみをつかいきる。よごれがとりきれないばあいはもやせるごみ
617,りんすのつめかえようようき,ようきほうそうぷらすちっく,ようぷら,なかみをつかいきる。よごれがとりきれないばあいはもやせるごみ
618,るーずりーふ（かみせい）,もやせるごみ,かねん,きんぞくぶぶんは「きんぞく」にだす
619,るーずりーふ（ぷらすちっくせい）,そのたぷらすちっく,たぷら,きんぞくぶぶんは「きんぞく」にだす
620,れいぞうこ,かでんりさいくるほうたいしょうひんもく,かでん,1.りさいくるするかでんせいひんをこうにゅうしたみせか、かいかえをしようとするみせに、りさいくるりょうきんとしゅうしゅううんぱんりょうきんをしはらい、いらいする。2.しのきょかするしゅうしゅううんぱんぎょうしゃに、りさいくるりょうきんとしゅうしゅううんぱんりょうきんをしはらい、いらいする。3.ゆうびんきょくで「かでんりさいくるけん」をこうにゅうし、してい引取ばしょにもちこむ。してい引取ばしょ：(かぶ)たやま 234-8666 つしたかぢゃやこもりうえのまちみなみはまかわ1143 ※えいぎょうび、じかんとうはちょくせつおといあわせください。
621,れいとうこ,かでんりさいくるほうたいしょうひんもく,かでん,1.りさいくるするかでんせいひんをこうにゅうしたみせか、かいかえをしようとするみせに、りさいくるりょうきんとしゅうしゅううんぱんりょうきんをしはらい、いらいする。2.しのきょかするしゅうしゅううんぱんぎょうしゃに、りさいくるりょうきんとしゅうしゅううんぱんりょうきんをしはらい、いらいする。3.ゆうびんきょくで「かでんりさいくるけん」をこうにゅうし、してい引取ばしょにもちこむ。してい引取ばしょ：(かぶ)たやま 234-8666 つしたかぢゃやこもりうえのまちみなみはまかわ1143 ※えいぎょうび、じかんとうはちょくせつおといあわせください。
622,れこーど,そのたぷらすちっく,たぷら,
623,れこーどのじゃけっと（かみせい）,ざっし,ざっし,ざっしといっしょにひもでじゅうもんじにたばねる
624,れじぶくろ,ようきほうそうぷらすちっく,ようぷら,
625,れじゃーしーと,そのたぷらすちっく,たぷら,
626,れとるとぱっく,ようきほうそうぷらすちっく,ようぷら,なかみをつかいきる。よごれがとりきれないばあいはもやせるごみ
627,れんじ,きんぞく,きんぞく,
628,れんじふーど（あるみせい）,きんぞく,きんぞく,
629,れんず（がらすせい）,もやせないごみ,ふねん,
630,れんず（ぷらすちっくせい）,そのたぷらすちっく,たぷら,
631,ろーぷ（ぬの・あさせい）,もやせるごみ,かねん,
632,ろーぷ（びにーるせい）,そのたぷらすちっく,たぷら,
633,ろうそく,もやせるごみ,かねん,
634,わーぷろ,きんぞく,きんぞく,
635,わいしゃつ,いるい・ぬのるい,ぬのるい,
636,わいぱーごむ,もやせるごみ,かねん,
637,わいぱーきんぞくぶひん,きんぞく,きんぞく,
638,わいんのびん,びん,びん,なかみをつかいきる（なるべくはんばいてんにもどす）
639,わごむ,もやせるごみ,かねん,
640,めん,もやせるごみ,かねん,
641,わりばし,もやせるごみ,かねん,
642,わりばしのそとぶくろ（かみせい）,もやせるごみ,かねん,
643,わりばしのそとぶくろ（ぷらすちっくせい）,ようきほうそうぷらすちっく,ようぷら,
644,わんかっぷのようき,びん,びん,なかみをつかいきる（なるべくはんばいてんにもどす）
5000,えーしーあだぷたacあだぷた,もやせないごみ,ふねん,ゆーざとうこう
5001,もばいるばってりー,けいこうかん・かんでんち,ほたる・いぬい,ゆーざとうこう
5002,ちゃいるどしーと・ぷらすちっくせい（じてんしゃ）,きんぞく,きんぞく,ゆーざとうこう
5003,ざいす,きんぞく,きんぞく,ゆーざとうこう
5004,ほぞんびん,びん,びん,ゆーざとうこう
5005,てれふぉんかーど,もやせるごみ,かねん,じきかーどぜんぱんはもやせるごみ。ゆーざとうこう
5006,くれじっとかーど,もやせるごみ,かねん,じきぶぶんをはさみできる。そとからみえないようにすてる。ゆーざとうこう
5007,なべのふた,もやせないごみ,ふねん,ゆーざとうこう
5008,かしつき,きんぞく,きんぞく,ゆーざとうこう
5009,じょしつき,きんぞく,きんぞく,ゆーざとうこう
5010,くつないろんせい,もやせるごみ,かねん,ゆーざとうこう
5011,びーずくっしょん,もやせるごみ,かねん,ゆーざとうこう
5012,ほっちきす,きんぞく,きんぞく,ゆーざとうこう
5013,さんしぇーど,もやせるごみ,かねん,ゆーざとうこう
5014,でんせん,きんぞく,きんぞく,ゆーざとうこう
5015,しゅれっだー,きんぞく,きんぞく,ゆーざとうこう
5016,かみそり・かわは,きんぞく,きんぞく,ゆーざとうこう
5017,まほうびん,もやせないごみ,ふねん,ゆーざとうこう
5018,くっしょんふうとう,もやせるごみ,かねん,ゆーざとうこう
5019,でんどうるーむらんなー,きんぞく,きんぞく,ゆーざとうこう
5020,しかんぶらし,もやせるごみ,かねん,ゆーざとうこう
5021,でじたるふぉとふれーむ,きんぞく,きんぞく,ゆーざとうこう
5022,びーず（ぷらすちっく）,そのたぷらすちっく,たぷら,ゆーざとうこう
5023,こいし,もやせないごみ,ふねん,ゆーざとうこう
5024,きーほるだー（ぷらすちっく）,そのたぷらすちっく,たぷら,ゆーざとうこう
5025,れんが,もやせないごみ,ふねん,ゆーざとうこう
5026,じょいんとまっと,もやせるごみ,かねん,ゆーざとうこう
5027,てれびだい（もくせい）,もやせるごみ,かねん,ゆーざとうこう
5028,ほうろうなべ,きんぞく,きんぞく,ゆーざとうこう
5029,くりあふぁいる,そのたぷらすちっく,たぷら,ゆーざとうこう
